X,Y,scalerank,featurecla,type,name,abbrev,location,gps_code,iata_code,wikipedia,natlscale,website,NATSCALE,LABELRANK,NAMEPAR,NAMEALT,DIFFASCII,NAMEASCII,ADM0CAP,CAPALT,CAPIN,WORLDCITY,MEGACITY,SOV0NAME,SOV_A3,ADM0NAME,ADM0_A3,ADM1NAME,ISO_A2,NOTE,LATITUDE,LONGITUDE,CHANGED,NAMEDIFF,DIFFNOTE,POP_MAX,POP_MIN,POP_OTHER,RANK_MAX,RANK_MIN,GEONAMEID,MEGANAME,LS_NAME,LS_MATCH,GN_ASCII,FEATURE_CL,FEATURE_CO,ADMIN1_COD,GN_POP,ELEVATION,GTOPO30,TIMEZONE,GEONAMESNO,UN_FID,UN_ADM0,UN_LAT,UN_LONG,CITYALT,HEX_ID,CONTINENT,adm1_id,adm1_name,adm1_type_,av_temp,av_prec,elev,landcover,city_id
9.2310035129,4.1550030874,10,Admin-1 capital,0,Buea,0,0,0,0,0,0,0,1,6,,,0,Buea,0,0,,0,0,Cameroon,CMR,Cameroon,CMR,Sud-Ouest,CM,,4.155,9.231,4,1,Added missing admin-1 capital. Population from GeoNames.,90088,90088,0,8,8,2233410,,,0,Buea,P,PPLA,9,0,0,896,Africa/Douala,GeoNames match general.,0,,0,0,,472,Africa,686,Sud-Ouest,Province,223,2938,989,13,2372
13.6799812405,4.5804297067,7,Admin-1 capital,0,Bertoua,0,0,0,0,0,0,0,20,6,,,0,Bertoua,0,0,,0,0,Cameroon,CMR,Cameroon,CMR,Est,CM,,4.58043,13.67998,4,0,Changed scale rank.,218111,88462,0,10,8,2234359,,Bertoua,1,Bertoua,P,PPLA,4,218111,0,716,Africa/Douala,GeoNames match general.,0,,0,0,,472,Africa,682,Est,Province,237,1565,649,14,2357
11.1500064684,2.9000154815,4,Admin-1 capital,0,Ebolowa,0,0,0,0,0,0,0,50,6,,,0,Ebolowa,0,0,,0,0,Cameroon,CMR,Cameroon,CMR,Sud,CM,,2.90002,11.15001,4,0,Location adjusted.,87875,79500,0,8,8,2232283,,Ebolowa,1,Ebolowa,P,PPLA,14,87875,0,637,Africa/Douala,GeoNames match general.,0,,0,0,,472,Africa,687,Sud,Province,240,1893,570,14,2376
9.1900227444,4.0303857614,7,Populated place,0,Limbe,0,0,0,0,0,0,0,20,6,,,0,Limbe,0,0,,0,0,Cameroon,CMR,Cameroon,CMR,Sud-Ouest,CM,,4.03039,9.19002,0,0,,212474,72106,0,10,8,2229411,,Limbe,1,Limbe,P,PPL,9,72106,0,137,Africa/Douala,Geonames ascii name + lat.d + long.d matching.,0,,0,0,,472,Africa,686,Sud-Ouest,Province,223,2938,101,14,2374
13.2800056546,-4.1800174775,4,Populated place,0,Kayes,0,0,0,0,0,0,0,50,7,,,0,Kayes,0,0,,0,0,Congo (Brazzaville),COG,Congo (Brazzaville),COG,Bouenza,CG,,-4.18002,13.28001,0,0,,62521,58737,62521,8,8,2259383,,Kayes1,1,Kayes,P,PPL,1,58737,0,180,Africa/Brazzaville,Geonames ascii name + lat.d + long.d matching.,0,,0,0,,472,Africa,700,Bouenza,Region,255,1167,173,14,2471
6.7333251532,0.3334021188,3,Admin-0 capital,0,Sao Tome,0,0,0,0,0,0,0,110,0,,,0,Sao Tome,1,0,,0,0,Sao Tome and Principe,STP,Sao Tome and Principe,STP,,ST,,0.3334,6.73333,0,0,,88219,56166,88219,8,8,3388092,,Sao Tome,1,Sao Tome,P,PPL,22,6137,0,151,America/Fortaleza,GeoNames match general.,0,,0,0,,472,Africa,3645,São Tomé,,251,1241,9,13,6980
14.3666059964,4.4336944772,7,Populated place,0,Batouri,0,0,0,0,0,0,0,20,6,,,0,Batouri,0,0,,0,0,Cameroon,CMR,Cameroon,CMR,Est,CM,,4.43369,14.36661,0,0,,43821,40721,40721,7,7,2234663,,Batouri,1,Batouri,P,PPL,4,43821,0,618,Africa/Douala,Geonames ascii name + lat.d + long.d matching.,0,,0,0,,472,Africa,682,Est,Province,240,1483,632,13,2359
13.5832946357,-1.6332995413,4,Admin-1 capital,0,Franceville,0,0,0,0,0,0,0,50,7,,Masuku,0,Franceville,0,0,,0,0,Gabon,GAB,Gabon,GAB,Haut-Ogooue,GA,,-1.6333,13.58329,0,0,,42967,39145,39306,7,7,2400555,,Franceville,1,Franceville,P,PPLA,2,42967,0,332,Africa/Libreville,GeoNames match general.,0,,0,0,,472,Africa,1224,Haut-Ogooué,Province,248,1819,402,13,3283
11.5833133531,1.6166312855,6,Admin-1 capital,0,Oyem,0,0,0,0,0,0,0,30,7,,,0,Oyem,0,0,,0,0,Gabon,GAB,Gabon,GAB,Wouleu-Ntem,GA,,1.61663,11.58331,1,0,Changed scale rank.,43423,30870,43423,7,7,2396646,,Oyem,1,Oyem,P,PPLA,9,30870,0,552,Africa/Libreville,GeoNames match general.,0,,0,0,,472,Africa,1219,Wouleu-Ntem,Province,232,1792,647,14,3270
13.2000105374,-1.5655000622,7,Populated place,0,Moanda,0,0,0,0,0,0,0,20,7,,,0,Moanda,0,0,,0,0,Gabon,GAB,Gabon,GAB,Haut-Ogooup,GA,,-1.5655,13.20001,4,0,Changed scale rank.,30151,27115,155079,7,7,2398269,,Moanda2,1,Moanda,P,PPL,2,30151,0,331,Africa/Libreville,Geonames ascii name + lat.d + long.d matching.,0,,0,0,,472,Africa,1224,Haut-Ogooué,Province,245,1879,402,14,3281
11.5000109443,3.5203910511,7,Populated place,0,Mbalmayo,0,0,0,0,0,0,0,20,6,,,0,Mbalmayo,0,0,,0,0,Cameroon,CMR,Cameroon,CMR,Centre,CM,,3.52039,11.50001,0,0,,80206,26797,26797,8,7,2228079,,Mbalmayo,1,Mbalmayo,P,PPL,11,80206,0,360,Africa/Douala,Geonames ascii name + lat.d + long.d matching.,0,,0,0,,472,Africa,681,Centre,Province,239,1678,680,13,2353
11.330001556,2.1529979957,10,Admin-1 capital,0,Ebebiyin,0,0,0,0,0,0,0,1,7,,,0,Ebebiyin,0,0,,0,0,Gabon,GAB,Gabon,GAB,Wouleu-Ntem,GA,,2.153,11.33,4,1,Added missing admin-1 capital. Population from GeoNames.,24831,24831,0,7,7,2309332,,,0,Ebebiyin,P,PPLA,7,24831,0,393,Africa/Malabo,GeoNames match general.,0,,0,0,,472,Africa,1219,Wouleu-Ntem,Province,235,1781,561,13,3267
15.9199995511,-0.4796231904,7,Admin-1 capital,0,Owando,0,0,0,0,0,0,0,20,7,,,0,Owando,0,0,,0,0,Congo (Brazzaville),COG,Congo (Brazzaville),COG,Cuvette,CG,,-0.47962,15.92,0,0,,34070,23952,34070,7,7,2255542,,Owando,1,Owando,P,PPLA,13,23952,0,329,Africa/Brazzaville,GeoNames match general.,0,,0,0,,472,Africa,704,Cuvette,Region,253,1674,317,8,2477
16.0500174547,1.609990864,6,Admin-1 capital,0,Ouesso,0,0,0,0,0,0,0,30,7,,,0,Ouesso,0,0,,0,0,Congo (Brazzaville),COG,Congo (Brazzaville),COG,Sangha,CG,,1.60999,16.05002,1,0,Changed scale rank.,28320,23915,28320,7,7,2255564,,Ouesso,1,Ouesso,P,PPLA,10,23915,0,341,Africa/Brazzaville,GeoNames match general.,0,,0,0,,472,Africa,702,Sangha,Region,248,1672,339,13,2475
13.5540004942,-4.1640029424,10,Admin-1 capital,0,Madingou,0,0,0,0,0,0,0,1,7,,,0,Madingou,0,0,,0,0,Congo (Brazzaville),COG,Congo (Brazzaville),COG,Bouenza,CG,,-4.164,13.554,4,1,Added missing admin-1 capital. Population from GeoNames.,22760,22760,0,7,7,2257990,,,0,Madingou,P,PPLA,1,22760,0,191,Africa/Brazzaville,GeoNames match general.,0,,0,0,,472,Africa,700,Bouenza,Region,250,1239,222,14,2470
11.016681273,-1.8661535452,7,Admin-1 capital,0,Mouila,0,0,0,0,0,0,0,20,7,,,0,Mouila,0,0,,0,0,Gabon,GAB,Gabon,GAB,Ngouni,GA,,-1.86615,11.01668,0,0,,28000,22469,0,7,7,2398073,,Mouila,1,Mouila,P,PPLA,4,22469,0,157,Africa/Libreville,GeoNames match general.,0,,0,0,,472,Africa,1221,Ngounié,Province,265,2011,98,2,3274
15.8500296617,-1.8794860648,7,Populated place,0,Gamboma,0,0,0,0,0,0,0,20,7,,,0,Gamboma,0,0,,0,0,Congo (Brazzaville),COG,Congo (Brazzaville),COG,Plateaux,CG,,-1.87949,15.85003,4,0,Population from GeoNames.,20877,20877,0,7,7,2259947,,Gamboma,0,Gamboma,P,PPL,8,20877,0,356,Africa/Brazzaville,Geonames ascii name + lat.d + long.d matching.,0,,0,0,,472,Africa,708,Plateaux,Region,255,1757,347,14,2482
10.2166267483,-0.6996097627,7,Admin-1 capital,0,Lambarene,0,0,0,0,0,0,0,20,7,,,0,Lambarene,0,0,,0,0,Gabon,GAB,Gabon,GAB,Moyen-Ogooui,GA,,-0.69961,10.21663,0,0,,25310,20714,25470,7,7,2399888,,Lambarene,1,Lambarene,P,PPLA,3,20714,0,46,Africa/Libreville,GeoNames match general.,0,,0,0,,472,Africa,1220,Moyen-Ogooué,Province,260,2026,22,13,3271
11.0269984937,-2.8569959572,10,Admin-1 capital,0,Tchibanga,0,0,0,0,0,0,0,1,7,,,0,Tchibanga,0,0,,0,0,Gabon,GAB,Gabon,GAB,Nyanga,GA,,-2.857,11.027,4,1,Added missing admin-1 capital. Population from GeoNames.,19365,19365,0,6,6,2396253,,,0,Tchibanga,P,PPLA,5,19365,0,163,Africa/Libreville,GeoNames match general.,0,,0,0,,472,Africa,1222,Nyanga,Province,247,1553,251,2,3275
13.3500272203,-3.6896081351,7,Admin-1 capital,0,Sibiti,0,0,0,0,0,0,0,20,7,,,0,Sibiti,0,0,,0,0,Congo (Brazzaville),COG,Congo (Brazzaville),COG,LOkoumou,CG,,-3.68961,13.35003,0,0,,22811,19089,22811,7,6,2255285,,Sibiti,1,Sibiti,P,PPLA,5,19089,0,441,Africa/Brazzaville,GeoNames match general.,0,,0,0,,472,Africa,706,Lékoumou,Region,231,1489,525,11,2479
12.7199881578,-2.9396280732,7,Populated place,0,Mossendjo,0,0,0,0,0,0,0,20,7,,,0,Mossendjo,0,0,,0,0,Congo (Brazzaville),COG,Congo (Brazzaville),COG,Niari,CG,,-2.93963,12.71999,0,0,,30936,18231,31096,7,6,2256895,,Mossendjo,1,Mossendjo,P,PPL,7,18231,0,530,Africa/Brazzaville,GeoNames match with ascii name + lat + long whole numbers.,0,,0,0,,472,Africa,707,Niari,Region,232,1702,471,2,2480
16.2399800198,-2.1595206514,7,Populated place,0,Bolobo,0,0,0,0,0,0,0,20,3,,,0,Bolobo,0,0,,0,0,Congo (Kinshasa),COD,Congo (Kinshasa),COD,Bandundu,CD,,-2.15952,16.23998,0,0,,27862,17349,17349,7,6,2316748,,Bolobo,1,Bolobo,P,PPL,0,27862,0,214,Africa/Kinshasa,Geonames ascii name + lat.d + long.d matching.,0,,0,0,,472,Africa,690,Bandundu,Province,258,1615,337,14,2404
10.1199918199,3.8004773142,7,Populated place,0,Edea,0,0,0,0,0,0,0,20,6,,,0,Edea,0,0,,0,0,Cameroon,CMR,Cameroon,CMR,Littoral,CM,,3.80048,10.11999,4,0,Changed scale rank.,203149,15864,16024,10,6,2232239,,Edea,1,Edea,P,PPL,5,203149,0,22,Africa/Douala,Geonames ascii name + lat.d + long.d matching.,0,,0,0,,472,Africa,679,Littoral,Province,266,2654,9,14,2346
14.7619986062,-4.3559998971,10,Admin-1 capital,0,Kinkala,0,0,0,0,0,0,0,1,7,,,0,Kinkala,0,0,,0,0,Congo (Brazzaville),COG,Congo (Brazzaville),COG,Pool,CG,,-4.356,14.762,4,1,Added missing admin-1 capital. Population from GeoNames.,13882,13882,0,6,6,2258984,,,0,Kinkala,P,PPLA,11,13882,0,391,Africa/Brazzaville,GeoNames match general.,0,,0,0,,472,Africa,703,Pool,Region,245,1342,424,14,2476
12.8665941962,0.5670829457,7,Admin-1 capital,0,Makokou,0,0,0,0,0,0,0,20,7,,,0,Makokou,0,0,,0,0,Gabon,GAB,Gabon,GAB,Ogoou,GA,,0.56708,12.86659,0,0,,17070,13571,17070,6,6,2399371,,Makokou,1,Makokou,P,PPLA,6,13571,0,356,Africa/Libreville,GeoNames match general.,0,,0,0,,472,Africa,1218,Ogooué-Ivindo,Province,239,1660,487,2,3266
11.2300015855,4.7503934925,7,Populated place,0,Bafia,0,0,0,0,0,0,0,20,6,,,0,Bafia,0,0,,0,0,Cameroon,CMR,Cameroon,CMR,Centre,CM,,4.75039,11.23,0,0,,69270,13132,13292,8,6,2235194,,Bafia,1,Bafia,P,PPL,11,69270,0,473,Africa/Douala,Geonames ascii name + lat.d + long.d matching.,0,,0,0,,472,Africa,681,Centre,Province,252,1552,494,13,2352
12.4833100979,-1.1329166474,7,Admin-1 capital,0,Koulamoutou,0,0,0,0,0,0,0,20,7,,Kaulomoutou,0,Koulamoutou,0,0,,0,0,Gabon,GAB,Gabon,GAB,Ogoou,GA,,-1.13292,12.48331,0,0,,16222,12465,0,6,6,2399959,,Koulamoutou,1,Koulamoutou,P,PPLA,7,16222,0,350,Africa/Libreville,GeoNames match general.,0,,0,0,,472,Africa,1225,Ogooué-Lolo,Province,252,1618,296,2,3284
15.2166833076,2.0337376087,7,Populated place,0,Moloundou,0,0,0,0,0,0,0,20,7,,,0,Moloundou,0,0,,0,0,Congo (Brazzaville),COG,Congo (Brazzaville),COG,Sangha,CG,,2.03374,15.21668,0,0,,12244,12244,12408,6,6,-1,,Moloundou,1,,,,0,0,0,0,,"No GeoNames match due to small population, not in GeoNames, or poor NEV placement.",0,,0,0,,472,Africa,702,Sangha,Region,250,1557,348,11,2474
11.4833711331,2.0836570423,7,Populated place,0,Bitam,0,0,0,0,0,0,0,20,7,,,0,Bitam,0,0,,0,0,Gabon,GAB,Gabon,GAB,Wouleu-Ntem,GA,,2.08366,11.48337,0,0,,17637,10297,17637,6,6,2401578,,Bitam,1,Bitam,P,PPL,9,10297,0,448,Africa/Libreville,Geonames ascii name + lat.d + long.d matching.,0,,0,0,,472,Africa,1219,Wouleu-Ntem,Province,239,1745,568,13,3269
14.7499934475,-2.5396008109,7,Admin-1 capital,0,Djambala,0,0,0,0,0,0,0,20,7,,,0,Djambala,0,0,,0,0,Congo (Brazzaville),COG,Congo (Brazzaville),COG,Plateaux,CG,,-2.5396,14.74999,0,0,,9651,9650,0,5,5,2260401,,Djambala,1,Djambala,P,PPLA,8,9650,0,623,Africa/Brazzaville,GeoNames match general.,0,,0,0,,472,Africa,708,Plateaux,Region,238,1969,794,14,2483
15.6400166409,-0.0095743623,7,Populated place,0,Makoua,0,0,0,0,0,0,0,20,7,,,0,Makoua,0,0,,0,0,Congo (Brazzaville),COG,Congo (Brazzaville),COG,Cuvette,CG,,-0.00957,15.64002,0,0,,11355,9315,9315,6,5,2257879,,Makoua,1,Makoua,P,PPL,13,11355,0,328,Africa/Brazzaville,Geonames ascii name + lat.d + long.d matching.,0,,0,0,,472,Africa,704,Cuvette,Region,254,1664,326,8,2478
8.550000525,3.4499970256,10,Admin-1 capital,0,Luba,0,0,0,0,0,0,0,1,8,,,0,Luba,0,0,,0,0,Equatorial Guinea,GNQ,Equatorial Guinea,GNQ,Bioko Sur,GQ,,3.45,8.55,4,1,Added missing admin-1 capital. Population from GeoNames.,8655,8655,0,5,5,2309528,,,0,Luba,P,PPLA,5,8655,0,182,Africa/Malabo,GeoNames match general.,0,,0,0,,472,Africa,1539,Bioko Sur,Province,198,2527,221,2,3468
10.5667025515,1.4499990853,10,Admin-1 capital,0,Evinayong,0,0,0,0,0,0,0,1,8,,,0,Evinayong,0,0,,0,0,Equatorial Guinea,GNQ,Equatorial Guinea,GNQ,Centro Sur,GQ,,1.45,10.5667,4,1,Added missing admin-1 capital. Population from GeoNames.,8462,8462,0,5,5,2308994,,,0,Evinayong,P,PPLA,6,8462,0,632,Africa/Malabo,GeoNames match general.,0,,0,0,,472,Africa,1534,Centro Sur,Province,220,2393,686,2,3463
9.9100304755,2.9404264515,7,Populated place,0,Kribi,0,0,0,0,0,0,0,20,6,,,0,Kribi,0,0,,0,0,Cameroon,CMR,Cameroon,CMR,Sud,CM,,2.94043,9.91003,0,0,,55224,7722,7722,8,5,2229761,,Kribi,1,Kribi,P,PPL,14,55224,0,14,Africa/Douala,GeoNames match with ascii name + lat + long whole numbers.,0,,0,0,,472,Africa,687,Sud,Province,256,2689,18,10,2375
13.7833341051,-0.6829182751,7,Populated place,0,Okandja,0,0,0,0,0,0,0,20,7,,,0,Okandja,0,0,,0,0,Gabon,GAB,Gabon,GAB,Haut-Ogooup,GA,,-0.68292,13.78333,4,0,Population from GeoNames.,7155,7155,0,5,5,2396898,,Okandja,0,Okondja,P,PPL,2,7155,0,336,Africa/Libreville,GeoNames spatial join with similar names only.,0,,0,0,,472,Africa,1224,Haut-Ogooué,Province,246,1727,351,2,3282
11.3165596096,1.6336845082,7,Admin-1 capital,0,Mongomo,0,0,0,0,0,0,0,20,8,,,0,Mongomo,0,0,,0,0,Equatorial Guinea,GNQ,Equatorial Guinea,GNQ,Wele-Nzis,GQ,,1.63368,11.31656,0,0,,6560,6393,6560,5,5,2307795,,Mongomo,1,Mongomo,P,PPLA,9,6393,0,544,Africa/Malabo,GeoNames match general.,0,,0,0,,472,Africa,1537,Wele-Nzás,Province,229,1899,639,13,3466
10.7666190172,3.6504089548,7,Populated place,0,Eseka,0,0,0,0,0,0,0,20,6,,,0,Eseka,0,0,,0,0,Cameroon,CMR,Cameroon,CMR,Centre,CM,,3.65041,10.76662,4,0,Changed scale rank.,22221,5983,0,7,5,2231881,,Eseka,1,Eseka,P,PPL,11,22221,0,246,Africa/Douala,GeoNames match with ascii name + lat + long whole numbers.,0,,0,0,,472,Africa,681,Centre,Province,252,2106,211,13,2354
14.8200150133,-0.8795987764,7,Populated place,0,Ewo,0,0,0,0,0,0,0,20,7,,,0,Ewo,0,0,,0,0,Congo (Brazzaville),COG,Congo (Brazzaville),COG,Cuvette-Ouest,CG,,-0.8796,14.82002,0,0,,10650,4923,10650,6,4,2260009,,Ewo,1,Ewo,P,PPLA,14,4923,0,534,Africa/Brazzaville,Geonames ascii name + lat.d + long.d matching.,0,,0,0,,472,Africa,699,Cuvette-Ouest,Region,246,1861,384,13,2469
9.9999991441,-2.6500333467,6,Populated place,0,Gamba,0,0,0,0,0,0,0,30,7,,,0,Gamba,0,0,,0,0,Gabon,GAB,Gabon,GAB,Ogoou,GA,,-2.65003,10,1,0,Changed scale rank.,9928,4533,0,5,4,2400547,,Gamba,1,Gamba,P,PPL,8,9928,0,8,Africa/Libreville,GeoNames match with ascii name + lat + long whole numbers.,0,,0,0,,472,Africa,1223,Ogooué-Maritime,Province,255,1853,41,2,3279
10.6500369859,-3.4166015433,6,Populated place,0,Mayumba,0,0,0,0,0,0,0,30,7,,,0,Mayumba,0,0,,0,0,Gabon,GAB,Gabon,GAB,Nyanga,GA,,-3.4166,10.65004,1,0,Population from GeoNames. Changed scale rank.,3996,3996,0,4,4,2399001,,Mayumba,0,Mayumba,P,PPL,5,3996,0,1,Africa/Libreville,GeoNames match with ascii name + lat + long whole numbers.,0,,0,0,,472,Africa,1222,Nyanga,Province,250,1702,,0,3276
11.5666218655,0.7837105498,7,Populated place,0,Mitzik,0,0,0,0,0,0,0,20,7,,,0,Mitzik,0,0,,0,0,Gabon,GAB,Gabon,GAB,Wouleu-Ntem,GA,,0.78371,11.56662,0,0,,4111,3886,0,4,4,2398283,,Mitzik,1,Mitzic,P,PPL,9,3886,0,550,Africa/Libreville,GeoNames spatial join with similar names only.,0,,0,0,,472,Africa,1219,Wouleu-Ntem,Province,239,1647,570,2,3268
13.9332991116,1.0170813181,7,Populated place,0,Mekambo,0,0,0,0,0,0,0,20,7,,,0,Mekambo,0,0,,0,0,Gabon,GAB,Gabon,GAB,Ogoou,GA,,1.01708,13.9333,0,0,,3170,3170,0,4,4,-1,,Mekambo,1,,,,0,0,0,0,,"No GeoNames match due to small population, not in GeoNames, or poor NEV placement.",0,,0,0,,472,Africa,1218,Ogooué-Ivindo,Province,238,1586,507,2,3265
14.5800296617,1.6403766061,7,Populated place,0,Sembe,0,0,0,0,0,0,0,20,7,,,0,Sembe,0,0,,0,0,Congo (Brazzaville),COG,Congo (Brazzaville),COG,Sangha,CG,,1.64038,14.58003,0,0,,9679,3113,9679,5,4,2255304,,Sembe,1,Sembe,P,PPL,10,3113,0,446,Africa/Brazzaville,Geonames ascii name + lat.d + long.d matching.,0,,0,0,,472,Africa,702,Sangha,Region,239,1598,429,2,2473
11.3832738837,-2.3829178682,7,Populated place,0,Ndende,0,0,0,0,0,0,0,20,7,,,0,Ndende,0,0,,0,0,Gabon,GAB,Gabon,GAB,Ngouni,GA,,-2.38292,11.38327,0,0,,6200,2002,2002,5,4,2397614,,Ndende,1,Ndende,P,PPL,4,6200,0,540,Africa/Libreville,Geonames ascii name + lat.d + long.d matching.,0,,0,0,,472,Africa,1221,Ngounié,Province,258,1718,132,2,3273
9.2499674058,-1.5662235322,7,Populated place,0,Omboue,0,0,0,0,0,0,0,20,7,,,0,Omboue,0,0,,0,0,Gabon,GAB,Gabon,GAB,Ogoou,GA,,-1.56622,9.24997,4,0,Population from GeoNames.,1667,1667,0,3,3,2396853,,Omboue,0,Omboue,P,PPL,8,1667,0,1,Africa/Libreville,Geonames ascii name + lat.d + long.d matching.,0,,0,0,,472,Africa,1223,Ogooué-Maritime,Province,256,2006,5,11,3278
7.4120044832,1.6450020506,10,Admin-1 capital,0,Santo Antonio,0,0,0,0,0,0,0,1,0,,,0,Santo Antonio,0,0,,0,0,Sao Tome and Principe,STP,Sao Tome and Principe,STP,,ST,,1.645,7.412,4,1,Added missing admin-1 capital.,1156,1156,0,3,3,-1,,,0,,,,0,0,0,0,,"No GeoNames match due to small population, not in GeoNames, or poor NEV placement.",0,,0,0,,472,Africa,3646,Príncipe,,237,1897,187,2,6981
12.9300011787,-4.9695816865,7,Populated place,0,Tshela,0,0,0,0,0,0,0,20,3,,,0,Tshela,0,0,,0,0,Congo (Kinshasa),COD,Congo (Kinshasa),COD,Bas-Congo,CD,,-4.96958,12.93,0,0,,38845,947,947,7,2,2311127,,Tshela,1,Tshela,P,PPL,0,38845,0,308,Africa/Kinshasa,Geonames ascii name + lat.d + long.d matching.,0,,0,0,,472,Africa,692,Bas-Congo,Province,245,1273,188,2,2423
13.1833190497,3.9836961048,7,Populated place,0,Abong Mbang,0,0,0,0,0,0,0,20,6,,,0,Abong Mbang,0,0,,0,0,Cameroon,CMR,Cameroon,CMR,Est,CM,,3.9837,13.18332,0,0,,14661,735,0,6,2,2236053,,Abong Mbang,1,Abong Mbang,P,PPL,4,14661,0,708,Africa/Douala,Geonames ascii name + lat.d + long.d matching.,0,,0,0,,472,Africa,682,Est,Province,232,1633,670,14,2358
9.4185876044,1.1164034209,7,Populated place,0,Calatrava,0,0,0,0,0,0,0,20,8,,,0,Calatrava,0,0,,0,0,Equatorial Guinea,GNQ,Equatorial Guinea,GNQ,Litoral,GQ,,1.1164,9.41859,0,0,,628,628,0,2,2,-1,,Calatrava,0,,,,0,0,0,0,,"No GeoNames match due to small population, not in GeoNames, or poor NEV placement.",0,,0,0,,472,Africa,1536,Litoral,Province,253,2843,,5,3464
10.383231566,-0.3329137991,7,Populated place,0,Bifoum,0,0,0,0,0,0,0,20,7,,,0,Bifoum,0,0,,0,0,Gabon,GAB,Gabon,GAB,Moyen-Ogooul,GA,,-0.33291,10.38323,0,0,,134,134,0,1,1,-1,,Bifoum,0,,,,0,0,0,0,,"No GeoNames match due to small population, not in GeoNames, or poor NEV placement.",0,,0,0,,472,Africa,1220,Moyen-Ogooué,Province,261,2141,61,2,3272
11.82691402,-4.784444444,5,Port,0,Pointe Noire,0,0,0,0,0,30,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472,Africa,710,Pointe Noire,Region,250,1278,2,16,2485
8.785276796,-0.711944444,5,Port,0,Port Gentil,0,0,0,0,0,30,www.ports-gabon.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472,Africa,1223,Ogooué-Maritime,Province,256,1953,,16,3277
11.5479941397,3.7148452071,4,Airport,mid,Yaounde Nsimalen Int'l,NSI,terminal,FKYS,NSI,http://en.wikipedia.org/wiki/Yaound%C3%A9_Nsimalen_International_Airport,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472,Africa,681,Centre,Province,238,1645,675,14,2351
6.7128219301,0.3747442137,4,Airport,mid,Sao Tome Salazar,TMS,terminal,FPST,TMS,http://en.wikipedia.org/wiki/S%C3%A3o_Tom%C3%A9_International_Airport,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472,Africa,3645,São Tomé,,251,1241,7,11,6979
13.2324811827,-8.836340255,2,Admin-0 capital,0,Luanda,0,0,0,0,0,0,0,200,6,,,0,Luanda,1,0,,0,1,Angola,AGO,Angola,AGO,Luanda,AO,,-8.83829,13.23443,5,0,Changed scale rank.,5172900,1951272,1951272,13,12,2240449,Luanda,Luanda,1,Luanda,P,PPLC,10,2776168,0,6,Africa/Luanda,GeoNames match general.,182,Angola,-8.81,13.23,,473,Africa,42,Luanda,Province,244,462,76,13,56
15.7580634581,-12.7480394738,3,Admin-1 capital,0,Huambo,0,0,0,0,0,0,0,110,6,,,0,Huambo,0,0,,0,1,Angola,AGO,Angola,AGO,Huambo,AO,,-12.74999,15.76001,0,0,,1100000,872000,256829,12,11,3348313,Huambo,Huambo,1,Huambo,P,PPLA,8,226145,0,1723,Africa/Luanda,GeoNames match general.,181,Angola,-12.76,15.73,,473,Africa,50,Huambo,Province,190,1352,1679,14,79
13.4500211168,-5.8166100882,3,Admin-1 capital,0,Matadi,0,0,0,0,0,0,0,110,3,,,0,Matadi,0,0,,0,0,Congo (Kinshasa),COD,Congo (Kinshasa),COD,Bas-Congo,CD,,-5.81661,13.45002,4,0,Location adjusted.,245862,180109,0,10,9,2313002,,Matadi,1,Matadi,P,PPLA,8,180109,0,19,Africa/Kinshasa,GeoNames match general.,0,,0,0,,473,Africa,692,Bas-Congo,Province,255,1038,9,11,2427
13.0499938544,-5.8299942842,6,Populated place,0,Boma,0,0,0,0,0,0,0,30,3,,,0,Boma,0,0,,0,0,Congo (Kinshasa),COD,Congo (Kinshasa),COD,Bas-Congo,CD,,-5.82999,13.04999,1,0,Changed scale rank.,178638,178638,178638,9,9,-1,,Boma,1,,,,0,0,0,0,,"No GeoNames match due to small population, not in GeoNames, or poor NEV placement.",0,,0,0,,473,Africa,692,Bas-Congo,Province,262,995,122,14,2426
12.3549975165,-5.9229085094,7,Populated place,0,Moanda,0,0,0,0,0,0,0,20,3,,,0,Moanda,0,0,,0,0,Congo (Kinshasa),COD,Congo (Kinshasa),COD,Bas-Congo,CD,,-5.92291,12.355,0,0,,153915,153915,155079,9,9,-1,,Moanda1,1,,,,0,0,0,0,,"No GeoNames match due to small population, not in GeoNames, or poor NEV placement.",0,,0,0,,473,Africa,692,Bas-Congo,Province,253,851,28,14,2424
